genes	logFC	logCPM	F	PValue	FDR
AT4G39780	1.08048746767292	4.85289678586457	13.8640489694241	0.00890590067398167	0.258345033284799
AT5G64570	-0.568223661868444	8.55089716351975	13.8515095060508	0.00892432190342294	0.258345033284799
AT5G54280	1.06459473358385	8.14015465533117	13.8349372970096	0.00894874475489542	0.258345033284799
AT3G61530	-0.554499014977983	6.30409079686853	13.7967817698817	0.0090053119567883	0.25908775941431
AT3G51325	2.1422669192134	3.72342402809277	13.7569028817858	0.00906493992185171	0.259913175028929
AT1G05023	0.738937208870389	5.30757691363077	13.7201865085807	0.00912030109933986	0.260611052842021
AT4G36130	-0.503047436611256	7.87212463714446	13.6690293454871	0.00919818312758205	0.261945547304464
AT3G08940	1.05870156801889	5.70223326525778	13.6151735368559	0.00928112552528376	0.26295700292331
ATCG01130	-0.676466743096988	5.55926740018983	13.5795832611093	0.00933648024117427	0.26295700292331
AT4G12980	0.998168077770408	3.90764860239267	13.5604708703518	0.0093663863943455	0.26295700292331
AT1G52510	-0.461150116684158	8.94273857845399	13.5529440873864	0.00937819866726886	0.26295700292331
AT3G09795	-0.387304389621434	8.37158269970605	13.5453073274503	0.00939020365158827	0.26295700292331
AT3G27250	1.19844690100018	4.81547738033728	13.5183295792999	0.00943277552054335	0.263271585209584
AT4G04320	-0.81547964368389	5.11712598929898	13.4861753344278	0.00948384972437458	0.263342758859011
AT5G02500	0.69422150888427	6.76291418970008	13.4611208327314	0.00952390007612616	0.263342758859011
AT1G04083	-0.668649833016185	5.54414029789673	13.4577126561629	0.0095293653961599	0.263342758859011
AT4G14090	-0.453104359872526	7.4352258313606	13.2815515800427	0.00981758874670124	0.268165240496808
AT2G30490	1.35558880405078	3.47604704098337	13.2652805684649	0.00984478819375518	0.268165240496808
AT4G39840	0.484096172012567	8.62885750400685	13.2585848390134	0.00985601002427676	0.268165240496808
AT4G22463	-1.64096653241299	5.65833558100571	13.2520341501897	0.00986700512938325	0.268165240496808
AT5G64120	2.25803551080541	4.05577196483239	13.2126359902793	0.00993347653356143	0.268165240496808
AT4G39040	-0.408882520350876	8.78912569821508	13.2043668960765	0.00994750295543955	0.268165240496808
AT3G13530	1.1723013391617	3.63777307869423	13.2026023385444	0.00995049946669326	0.268165240496808
AT2G28720	1.17262325606297	4.24566385842438	13.1974607168564	0.00995923759492967	0.268165240496808
AT5G19220	0.345917866128865	11.4803266073862	13.1553457578074	0.0100311944966797	0.26825612755894
AT2G23770	1.98634224340395	3.03596308382987	13.1454767370171	0.01004815579713	0.26825612755894
AT5G54570	0.483737867704284	6.76456441316018	13.13952247955	0.0100584073540133	0.26825612755894
AT2G38800	1.25765540682943	3.31307653820902	13.1062458893962	0.0101159554126222	0.26893715639696
AT3G03105	0.391614569530259	11.9628404594203	13.0467669731767	0.0102199056623473	0.270631471168429
AT5G53370	-0.449022389411077	7.16794427849698	13.0154684339315	0.0102751726034088	0.270631471168429
AT1G62380	0.798922638050696	4.46401892704149	13.0148159671436	0.0102763289254528	0.270631471168429
AT1G44446	1.05183156291432	4.14175274238183	12.8842599172063	0.0105112064289003	0.275952016278724
AT3G49180	-0.53939098173178	5.7994868529697	12.8421705595835	0.0105884377155994	0.277113598905766
AT3G62650	1.19231000378228	4.8710857833618	12.7609998772405	0.0107395110026696	0.280194509110022
AT3G02535	-0.696153981160473	5.30027286462567	12.7261875167192	0.0108051758804612	0.28048794931107
AT4G33110	-0.624623473148977	5.64659286991465	12.7035359313829	0.0108481876079897	0.28048794931107
AT5G13130	-1.16328133499554	3.93670286717655	12.7021006735858	0.0108509205482797	0.28048794931107
ATCG00090	0.609032003704749	5.94585110234752	12.6590493164189	0.0109333212728446	0.28101780691397
AT2G37580	-1.07592846186852	3.95075578740921	12.6564516793058	0.0109383195882476	0.28101780691397
AT3G46230	2.17167032638965	3.09238025570255	12.6313992141628	0.0109866803306509	0.281399699566459
AT3G02380	0.431930358195923	11.1349450461068	12.5986725629924	0.0110502817042281	0.28216843950523
AT5G03375	-0.349982853150242	7.33704114328984	12.5670121307844	0.0111122748171161	0.282473390695984
AT3G07705	0.405604815939855	7.53013783639057	12.5582708272076	0.0111294717676908	0.282473390695984
AT3G05930	0.702721113840097	7.11352745953673	12.5166900323547	0.0112117578678834	0.28247419424058
AT3G07365	3.00812806984566	4.60842381520962	12.8492180622957	0.0112533952085211	0.28247419424058
AT5G67490	0.876366936025496	5.87408081477251	12.4897392133435	0.011265521903258	0.28247419424058
AT1G05833	-0.445887227621287	6.29502936744536	12.476479945722	0.0112920978144076	0.28247419424058
AT2G27950	144269486.589366	1.73792148993462	17.885529562061	0.0112976228145262	0.28247419424058
AT4G38300	-0.711163466354059	6.35771225423034	12.4395040408116	0.0113666486723302	0.282678308874416
AT2G21540	-0.880146597053475	4.07221341542585	12.4209415118308	0.0114043197820382	0.282678308874416
AT3G15635	-0.825438363159251	8.72816267548303	12.4197561631898	0.0114067309496997	0.282678308874416
AT5G64160	0.704292621298228	6.30175121461801	12.3678597865763	0.0115129593623989	0.283197169224231
AT1G62170	-0.927530929837205	5.82012846821624	12.3624073915762	0.0115241958317213	0.283197169224231
AT1G11930	144269486.579928	1.73139770058805	17.6350771722825	0.0115887838070637	0.283197169224231
AT4G34350	0.869525238267935	5.10407719986748	12.3293351527273	0.0115926636902386	0.283197169224231
AT2G38210	0.4021357005923	7.41364002499869	12.3071749098534	0.0116388420402174	0.283197169224231
AT3G06630	-0.988392129908242	3.64986679248044	12.3071742937902	0.0116388433273696	0.283197169224231
AT1G29910	1.32177833103816	6.40272517598665	12.2821534512934	0.0116912753945407	0.283197169224231
AT1G62515	1.34389174626884	10.7196257873104	12.8644526400032	0.0116973476634696	0.283197169224231
AT1G08213	0.854640604899009	4.33385378657827	12.2624152729056	0.0117328579378014	0.28324063084905
AT1G05730	-0.436525638228789	6.7193956551236	12.2304340707914	0.0118006488800185	0.283791323065296
AT1G55335	-0.498568791438844	9.19951908504251	12.2152602173922	0.0118329942087071	0.283791323065296
AT5G64840	0.906734154477299	6.65271928463607	12.1970508421023	0.0118719650838581	0.283791323065296
AT3G51150	144269486.576435	1.72551022734883	17.3848478901554	0.0118907922531823	0.283791323065296
AT5G08270	-0.730774346363339	5.47014259206683	12.155723406424	0.0119610437380549	0.284659287375068
AT1G66100	144269486.529829	1.69323712431741	17.2959744213665	0.0120008335595887	0.284799442751707
AT5G10930	0.534562833259081	5.70379385933327	12.0892708293372	0.0121061396286662	0.286052302780007
AT5G02555	0.978335940872017	4.04155288167587	12.0717254397423	0.0121448369813904	0.286052302780007
AT1G58340	-1.15551539146524	5.01864549612014	12.0667791914567	0.0121557757519894	0.286052302780007
AT2G29540	-0.805377277408784	6.87847212548498	12.0020264242269	0.0123001872380089	0.288642103314281
AT5G54270	1.16247167051673	9.67095161851845	12.2288214912818	0.0123797619930462	0.288845160190893
AT2G33450	-0.375850882276363	9.81565524194064	11.9608822632455	0.0123931269549467	0.288845160190893
AT2G01290	-0.556496948764639	5.9749700433658	11.9525827402779	0.012411987004989	0.288845160190893
AT3G55610	0.735293311745073	4.22956364168478	11.8877315893477	0.0125606711548305	0.29108966724154
AT5G67030	0.907751214971137	4.38798057037177	11.8767402508693	0.012586103977593	0.29108966724154
AT4G01000	0.814663926817874	4.4506364275348	11.8654135358971	0.0126123841061684	0.29108966724154
AT3G15200	-0.771993457943164	5.28095331164175	11.8020848842004	0.0127606633267484	0.293705020843873
AT4G32940	1.21650741048123	3.57170034261925	11.7390827253529	0.0129104737746402	0.294242044410697
AT1G68590	-0.570689656353806	7.11529677022645	11.7238680203577	0.0129470004675294	0.294242044410697
AT3G63130	-1.34602457392521	7.1395340618354	11.832285597007	0.012949742957712	0.294242044410697
AT1G04295	-0.543420133599378	7.81919508017354	11.6973461835066	0.0130110001253399	0.294242044410697
AT5G03195	-0.505883211189531	7.82985121594902	11.6914151018235	0.0130253695810108	0.294242044410697
AT3G48560	0.794572833561855	4.89907030313602	11.6804593257943	0.0130519677814568	0.294242044410697
AT2G20300	-0.995970564640435	3.76710886212937	11.6755991665521	0.0130637901702714	0.294242044410697
AT5G23120	1.01702256408457	4.0728477258585	11.6725101063892	0.0130713117026098	0.294242044410697
AT5G57710	1.24150109867871	3.28864156098219	11.661069900814	0.0130992173086062	0.294242044410697
AT1G01770	-144269486.483497	1.64360836965549	16.292846075029	0.0133535241410394	0.298844488857805
AT5G04190	0.957731183640491	7.53738229480902	11.5496133943837	0.0133752562564617	0.298844488857805
AT2G40810	-144269486.522978	1.685507948937	16.2016183908769	0.0134874775281885	0.300552516483585
AT1G04280	0.701464428900428	4.50751013430237	11.4465894841518	0.0136372926546353	0.302700090259316
AT2G40200	-1.04850913448925	7.50701272391349	11.4393679078007	0.0136559140826427	0.302700090259316
AT3G52380	-0.602340579848351	6.65351798194675	11.3960228341461	0.0137683925455227	0.304390173091938
AT2G28910	0.598180038672602	6.49465006386811	11.3791754498321	0.01381244136428	0.304562519426027
AT2G16485	-1.08057494044807	4.62664249006424	11.3200833743675	0.0139684236757611	0.305003158135994
AT3G17170	-0.727733334592819	4.12081708702388	11.3076840007513	0.0140014490157215	0.305003158135994
AT5G10840	-0.46045161642687	6.98142859109554	11.303632195986	0.0140122632547827	0.305003158135994
AT4G08935	-0.569229033422064	6.24063073100991	11.3035129073826	0.0140125818026297	0.305003158135994
AT2G41220	-144269486.483936	1.64360190376188	15.8448661333232	0.0140306643667254	0.305003158135994
AT4G10920	0.521663537839189	6.73821900000483	11.2894291027837	0.0140502585642935	0.305003158135994
AT5G01750	0.637860262226278	5.28827228534436	11.25696446077	0.0141376192864628	0.306108607282408
AT5G07985	-0.407873416579871	8.36581392202094	11.1910539025862	0.0143172035977327	0.308919606100322
AT1G29470	0.679761653840668	4.85775536315253	11.1766512486272	0.0143568472184868	0.308919606100322
AT4G22510	-0.998687255135613	9.05982420529437	11.1733889134534	0.0143777605029432	0.308919606100322
AT4G39970	-0.499863496664878	6.64574815150715	11.1438318966326	0.0144477271711551	0.309520802971314
AT1G75300	0.419442545185081	8.08791127741211	11.1324479593735	0.0144794281118589	0.309520802971314
AT5G01530	0.661477384850341	6.02934407097475	11.063368620707	0.0146737806887939	0.312875242647018
AT3G11030	-0.750604040484565	5.37204757076807	11.0317702763565	0.0147638323859158	0.312875242647018
AT4G26400	1.31171818147075	2.92519771204483	11.0212497207119	0.0147939769662235	0.312875242647018
AT3G46620	-0.878562338522939	4.34807386646342	11.0164813818656	0.0148076665197947	0.312875242647018
AT1G50480	-0.731315517349193	4.66188386469585	11.0112994831123	0.0148225623822775	0.312875242647018
AT4G21310	-0.787816497377692	5.17019608916984	10.9764727135112	0.0149231914003465	0.314209852015818
AT5G61650	-1.07816592771126	6.64093388341789	10.9458144278605	0.0150125252741833	0.314526441775771
AT5G44572	144269486.445099	1.6254459252512	15.2483936772926	0.0150131059578722	0.314526441775771
AT4G20420	-1.77190641529678	3.32030892498846	10.9252209455257	0.0150729293295525	0.314994227108384
AT1G62510	1.19978373249276	8.42119216302871	11.1208679760301	0.0151590294689875	0.316007460468892
AT5G66120	144269486.497764	1.6649292959681	15.0600421731604	0.0153443150166702	0.317858668405159
AT5G56550	1.05033231689065	3.6685986226846	10.830910244583	0.0153537046106184	0.317858668405159
AT1G69910	-0.498364786154112	6.73652967471081	10.8171743225833	0.0153951740482227	0.317858668405159
AT3G47500	-0.710880525964673	5.5350161399197	10.815851328337	0.0153991760553386	0.317858668405159
AT3G24929	-1.95085294757759	2.9510514286579	10.7778270714615	0.015514788709226	0.319460146926979
AT4G18060	-0.525014125467629	5.51731337470133	10.7633695123163	0.0155590482133845	0.319588176138492
AT3G54910	-0.520365021660819	10.3332794202468	10.6863973231529	0.0157975207247513	0.322651980854168
AT5G18960	-0.84608396506842	5.24172451885835	10.6784769028474	0.0158223332444251	0.322651980854168
AT3G02780	-0.503029330569151	8.35983921016953	10.6781279193716	0.015823427700502	0.322651980854168
AT2G45220	1.47847165403914	2.77226302901774	10.6465585978645	0.0159228489372663	0.323893108769913
AT1G58290	0.810964893536662	4.47093728066294	10.6278172122667	0.0159822624787403	0.324316393922458
AT2G08350	-0.595719967325355	5.98623625229816	10.6139174214147	0.0160265169194632	0.324430767808218
AT5G13510	-0.332433874400833	9.46855850216467	10.5370311345916	0.0162742616381343	0.328151717119239
AT2G27420	-0.865643688428333	4.88521288746333	10.5326748865046	0.0162884497129774	0.328151717119239
AT3G23000	1.2943548720497	3.59774685343854	10.4660542761168	0.0165074839040778	0.329580733507189
AT2G01410	0.375036206850372	8.09083021867793	10.4613536709908	0.0165230853521684	0.329580733507189
AT5G01545	-0.5489473782424	7.44719416411842	10.4594026442551	0.0165295665994272	0.329580733507189
AT1G10810	-1.47880742588584	2.9185377677569	10.4488883579734	0.0165645527107364	0.329580733507189
AT4G18600	144269491.094876	5.95224826638498	22.8114669993766	0.016604478764981	0.329580733507189
AT1G08550	-1.39350998468626	5.51058417983785	10.4301703141795	0.016627079645432	0.329580733507189
AT1G77240	0.369105033864294	8.12578748637615	10.4205190520089	0.0166594414295297	0.329580733507189
AT3G15630	-0.730278751941722	8.75867840006452	10.4054221316656	0.0167102305463562	0.329580733507189
AT3G08675	1.48263801519371	3.70929868386066	10.3924096197011	0.0167541718802808	0.329580733507189
AT5G23740	144269486.375568	1.57100571909653	14.2991933035288	0.0167973430643389	0.329580733507189
AT2G30260	0.589338821753695	6.39300141397175	10.3721794061679	0.0168227905747546	0.329580733507189
AT5G47770	0.558832039655338	5.0368074040667	10.3700146242863	0.0168301552999148	0.329580733507189
AT2G09505	-1.10132999770436	4.05992755627263	10.3253078599055	0.0169832094403399	0.331172028653028
AT1G04183	0.921568107650382	8.84990766287675	10.3232623004368	0.0169902564396447	0.331172028653028
AT3G05015	0.921823050981564	6.62398706247309	10.3085957304105	0.0170408966618222	0.33139021494437
AT3G04110	-144269486.352316	1.54395223919741	14.0909681178441	0.01723014664602	0.334296678921973
AT3G63520	0.630818905483353	5.07317373226213	10.1917787928853	0.0174514612782175	0.337810429028352
AT1G79170	-1.11827004717081	3.39505832603164	10.1757378950913	0.0175088575597968	0.338142327264031
AT1G80920	0.543344581600322	5.52912035133659	10.1343760579325	0.0176580129048224	0.339565492331688
AT3G24170	1.29455800636279	3.22475916633402	10.1296803834594	0.017675052217615	0.339565492331688
AT4G05180	1.19170812471296	4.2202835506483	10.1096421842929	0.0177480105232492	0.339565492331688
AT5G08390	-0.594428197781197	5.30811435228027	10.1060719951026	0.0177610512741154	0.339565492331688
AT2G41940	1.63000244003758	3.44536090702893	10.0996210572592	0.0177846466641998	0.339565492331688
AT3G18775	0.507216811578574	5.66962363525477	10.0610930122113	0.0179264372242717	0.340519888783871
AT4G34980	0.594499568801745	6.30417109508193	10.0399745551462	0.0180047926858451	0.340519888783871
AT4G30610	-0.693496112147354	6.08573535541527	10.0308099517153	0.018038937081075	0.340519888783871
AT2G09225	-0.337205061028854	8.82377432533696	10.0239274268169	0.0180646355749586	0.340519888783871
AT5G48480	0.471552766728566	10.1795520632113	10.0238597205434	0.0180648886225147	0.340519888783871
AT1G09783	0.712475932040508	7.20021477832319	10.0152549039312	0.0180970867789422	0.340519888783871
AT1G16740	-144269486.322077	1.52470907570838	13.6867275347814	0.0181183657048435	0.340519888783871
AT1G06227	0.434922297203025	6.99358583820102	9.96778704728086	0.01827607844001	0.342717265568134
AT4G16190	0.730978752531746	4.2692613889669	9.95562287494878	0.0183223241317256	0.342819253965761
AT4G26795	-1.66031136956678	4.41934568943486	9.9439677382789	0.0183667800666591	0.342887376311118
AT1G05973	-0.865268965531106	3.7110641487839	9.90945217870925	0.0184992727977772	0.344595101494737
AT1G47260	-0.329402852899213	8.25308969204351	9.88215951930595	0.0186049369838784	0.345225694148796
